title,author,date,headline,image,url
Moroccans Applaud Pharmacy Customers Maintaining Safe Distances in Line,Morocco World News,"Mar 15, 2020",Health experts advise people to keep a 1.8-meter distance from others to avoid spreading or catching the new coronavirus.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Moroccans-Applaud-Pharmacy-Customers-Maintaining-Safe-Distances-in-Line-681x383.jpeg,https://www.moroccoworldnews.com/2020/03/296293/moroccans-applaud-pharmacy-customers-maintaining-safe-distances-in-line/
Moroccan Museums Close Doors Against Growing Threat of COVID-19,Morocco World News,"Mar 15, 2020","Morocco has also canceled the 19th annual Mawazine music festival, one of the flagship cultural events in the North African country.",https://www.moroccoworldnews.com/wp-content/uploads/2019/10/Rabat-Biennale.jpeg,https://www.moroccoworldnews.com/2020/03/296289/moroccan-museums-close-doors-against-growing-threat-of-covid-19/
COVID-19: Morocco Reiterates That Suspension of School Is Not Vacation,Safaa Kasraoui,"Mar 15, 2020",All public and private Moroccan schools---from daycare to universities---are suspended from March 16 until further notice.,https://www.moroccoworldnews.com/wp-content/uploads/2019/03/Minister-of-Education-Said-Amzazi.jpg,https://www.moroccoworldnews.com/2020/03/296285/covid-19-morocco-reiterates-that-suspension-of-school-is-not-vacation/
Morocco Cancels 2020 Mawazine Music Festival as COVID-19 Spreads,Safaa Kasraoui,"Mar 15, 2020","The festival is an annual international event, convening renowned celebrities from across the world in Rabat.",https://www.moroccoworldnews.com/wp-content/uploads/2017/05/mawazine-festival-1-681x454.jpg,https://www.moroccoworldnews.com/2020/03/296278/morocco-cancels-2020-mawazine-music-festival-as-covid-19-spreads/
COVID-19: Morocco Suspends All International Flights Until Further Notice,Safaa Kasraoui,"Mar 15, 2020",The measure is part of the country’s preventive actions to limit the spread of COVID-19.,https://www.moroccoworldnews.com/wp-content/uploads/2019/08/Royal-Air-Maroc-flights.jpg,https://www.moroccoworldnews.com/2020/03/296274/covid-19-morocco-suspends-all-international-flights-until-further-notice/
Morocco’s CDAI Launches App to Facilitate Access to Public Information,Rachid Elouahsoussi,"Mar 15, 2020",A new law in Morocco will allow institutions to give citizens information on public matters.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Omar-Seghrouchni-681x439.jpg,https://www.moroccoworldnews.com/2020/03/296271/moroccos-cdai-launches-app-to-facilitate-access-to-public-information/
Ministry of Education Holds Urgent Meeting to Ensure Remote Learning,Rachid Elouahsoussi,"Mar 15, 2020",The ministry discussed pedagogic strategies of online learning for Moroccan students.,https://www.moroccoworldnews.com/wp-content/uploads/2019/10/Ministry-of-Education-Denies-Approving-Textbook-Featuring-Truncated-Moroccan-Map.png,https://www.moroccoworldnews.com/2020/03/296258/ministry-of-education-holds-urgent-meeting-to-ensure-remote-learning/
Confirmed Coronavirus Cases in Morocco Jump to 28,Safaa Kasraoui,"Mar 15, 2020","Morocco confirmed ten more cases of the novel coronavirus (COVID-19) on Sunday, March 15, bringing the total number of patients in the country to 28.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Coronavirus-Moroccos-Interior-Ministry-Warns-Against-Fake-News-681x382.jpg,https://www.moroccoworldnews.com/2020/03/296264/confirmed-coronavirus-cases-in-morocco-jumps-to-28/
COVID-19: Morocco Schedules Flights to Repatriate Tourists to Europe,Safaa Kasraoui,"Mar 15, 2020","Viral videos show tourists, especially French nationals, stranded at the Marrakech Menara International Airport.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/2-1-681x406.jpg,https://www.moroccoworldnews.com/2020/03/296257/covid-19-morocco-schedules-flights-to-repatriate-tourists-mres-to-europe/
Tarwa N-Tiniri: A Youth Music Band That Represents Morocco Internationally,Rachid Elouahsoussi,"Mar 15, 2020",The band seeks to promote Amazigh culture and music via an innovative blues style.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Tarwa-N-Tiniri-A-Youth-Music-Band-That-Represents-Morocco-Internationally-1-681x492.jpg,https://www.moroccoworldnews.com/2020/03/296077/tarwa-n-tiniri-a-youth-music-band-that-represents-morocco-internationally/
UK Warns Nationals in Morocco of ‘Imminent’ Flight Suspensions,Safaa Kasraoui,"Mar 15, 2020","COVID-19 infections surpassed 1,000 in the UK, where 21 have died from the virus.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/UK-Warns-Nationals-in-Morocco-of-‘Imminent’-Flight-Suspensions.jpg,https://www.moroccoworldnews.com/2020/03/296254/uk-warns-nationals-in-morocco-of-imminent-flight-suspensions/
COVID-19: French President Faces Backlash After Tweeting Orders to Morocco,Safaa Kasraoui,"Mar 15, 2020","Some of the internet users called Macron “General Lyautey,” reminding him that Morocco achieved independence in 1956.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/COVID-19-French-President-Faces-Backlash-After-Tweeting-Orders-to-Morocco-681x454.jpg,https://www.moroccoworldnews.com/2020/03/296250/covid-19-french-president-faces-backlash-after-tweeting-orders-to-morocco/
The Women of Association ACHIFAE: A Lesson in Perseverance,Nicole Ronchetti,"Mar 15, 2020",The ever-increasing economic demands of the growing association could mean the women cannot keep going.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/IMG-20200303-WA0010-681x511.jpg,https://www.moroccoworldnews.com/2020/03/296135/the-women-of-association-achifae-a-lesson-in-perseverance/
Former Vietnamese Refugee Visits Morocco to Bring Migrants Hope,Nicole Ronchetti,"Mar 15, 2020",The former Vietnamese refugee is telling her story in Morocco and advocating for people in transition.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Vietnamese-Refugee-Visits-Morocco-to-Bring-Migrants-Hope-681x511.jpg,https://www.moroccoworldnews.com/2020/03/296145/former-vietnamese-refugee-visits-morocco-to-bring-migrants-hope/
Foreign Minister: Solution to Libyan Crisis Lies In Skhirat Agreement,Perri Huggins,"Mar 14, 2020","Introducing more initiatives will scatter efforts to solve the crisis in Libya, says Morocco’s Minister of Foreign Affairs and International Cooperation.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Foreign-Minister-Solution-to-Libyan-Crisis-Lies-In-Skhirat-Agreement-681x402.jpg,https://www.moroccoworldnews.com/2020/03/296245/foreign-minister-solution-to-libyan-crisis-lies-in-skhirat-agreement/
El Othmani Reassures Panicked Shoppers Amid Rising COVID-19 Anxiety,Safaa Kasraoui,"Mar 14, 2020",Moroccan shoppers crowded grocery stores across Morocco as coronavirus anxiety rose among citizens.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/El-Othmani-Reassures-Panicked-Shoppers-Amid-Rising-COVID-19-Anxiety.png,https://www.moroccoworldnews.com/2020/03/296243/el-othmani-reassures-panicked-shoppers-amid-rising-covid-19-anxiety/
Moroccan Minister Abdelkader Amara Tests Positive for COVID-19,Safaa Kasraoui,"Mar 14, 2020",Abdelkader Amara is the first Moroccan minister to test positive for the novel coronavirus.,https://www.moroccoworldnews.com/wp-content/uploads/2014/04/Abdelkader-Amara.jpg,https://www.moroccoworldnews.com/2020/03/296228/moroccan-minister-amara-tests-positive-for-covid-19-after-europe-trip/
"Morocco Suspends Flights With 21 More Countries in Europe, Middle East,...",Safaa Kasraoui,"Mar 14, 2020","The decision comes after the country announced the suspension of flights to and from the Netherlands, Belgium, Germany, and Portugal.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Moroccan-National-Among-Coronavirus-Patients-in-UAE.png,https://www.moroccoworldnews.com/2020/03/296222/morocco-suspends-more-flights-with-21-countries-in-europe-middle-east-africa/
Moroccan Universities Opt For Online Classes Amid Indefinite Suspension,Rachid Elouahsoussi,"Mar 14, 2020",Many educational institutions will provide online courses to compensate for missed classes as the country responds to the global spread of the novel coronavirus (COVID-19).,https://www.moroccoworldnews.com/wp-content/uploads/2018/12/Cadi-Ayyad-University-681x409.jpg,https://www.moroccoworldnews.com/2020/03/296221/moroccan-universities-opt-for-online-classes-amid-indefinite-suspension/
Flight Cancellations Strand Hundreds of Tourists at Moroccan Airports,Morgan Hekking,"Mar 14, 2020","Morocco has suspended all flights to and from Italy, Spain, Germany, France, the Netherlands, Belgium, Portugal, Algeria, and China. ",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/2-1-681x406.jpg,https://www.moroccoworldnews.com/2020/03/296211/flight-cancellations-strand-hundreds-of-tourists-in-moroccan-airports/
Moroccan Caid and Community President Arrested for Bribery,Taha Mebtoul,"Mar 14, 2020","The General Directorate of National Security (DGSN) arrested the Caid and the rural community president in Errachidia during the act, as they were receiving a bribe.",https://www.moroccoworldnews.com/wp-content/uploads/2015/07/Morocco-Unemployed-Lured-to-Pay-Bribes-To-Get-Government-Jobs.jpg,https://www.moroccoworldnews.com/2020/03/296209/moroccan-caid-and-community-president-arrested-for-bribery/
Health Ministry: Low Probability of a COVID-19 Outbreak in Morocco,Hamza Guessous,"Mar 14, 2020",The official says Morocco has not yet reached the outbreak phase of the novel coronavirus and the prospect of witnessing an outbreak in the country is low.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Health-Ministry-Low-Probability-of-a-COVID-19-Outbreak-in-Morocco.jpg,https://www.moroccoworldnews.com/2020/03/296203/health-ministry-low-probability-of-a-covid-19-outbreak-in-morocco/
Minister of Health Denies ‘Epidemic COVID-19 Outbreak’ in Casablanca,Morgan Hekking,"Mar 14, 2020",The only patient who contracted COVID-19 in Morocco did so through contact with a carrier who became infected abroad.,https://www.moroccoworldnews.com/wp-content/uploads/2020/02/Morocco’s-Health-Ministry-Denies-Coronavirus-Cases-WHO-to-Assist-Africa-681x486.jpg,https://www.moroccoworldnews.com/2020/03/296201/minister-of-health-denies-epidemic-covid-19-outbreak-in-casablanca/
"COVID-19: Morocco to Regulate Prices, Distribution of Sanitary Supplies",Morgan Hekking,"Mar 14, 2020",The announcement comes after the Ministry of Industry imposed export licenses on medical masks and hand sanitizers to maintain a sufficient supply in Morocco.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Algeria-Expels-Italian-Man-Infected-with-Coronavirus-681x454.jpg,https://www.moroccoworldnews.com/2020/03/296199/covid-19-morocco-to-regulate-prices-distribution-of-sanitary-supplies/
Morocco Authorizes Flights For Repatriation of French Nationals,Morgan Hekking,"Mar 14, 2020",The announcement comes after Morocco suspended all maritime and air links with France until further notice as the novel coronavirus (COVID-19) continues to spread throughout Europe.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Coronavirus-Morocco-Suspends-All-Flights-To-and-From-Algeria-681x426.jpg,https://www.moroccoworldnews.com/2020/03/296196/morocco-authorizes-flights-for-repatriation-of-french-nationals/
COVID-19: Morocco Creates Special Unit for Diaspora in US,Taha Mebtoul,"Mar 14, 2020","The consulate invited the Moroccan community to respect necessary preventive measures, upholding the competence of American authorities.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Coronavirus-in-New-York.jpg,https://www.moroccoworldnews.com/2020/03/296179/covid-19-morocco-creates-special-unit-for-diaspora-in-us/
Serbian Newspaper: Morocco a ‘Champion in the Fight Against Climate Change’,Josef Abdessalam Zerbaoui,"Mar 14, 2020",Morocco was once again commended for its policies to mitigate climate change. ,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Serbian-Newspaper-Morocco-a-‘Champion-in-the-Fight-Against-Climate-Change’-681x383.jpg,https://www.moroccoworldnews.com/2020/03/296168/serbian-newspaper-morocco-a-champion-in-the-fight-against-climate-change/
Resident Associations in Fez Plead With King Mohammed VI for Justice,Morocco World News,"Mar 14, 2020",An illegal fitness center has been disturbing and threatening the safety of citizens living in the Agdal district of Fez for nearly two years.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Resident-Associations-in-Fez-Plead-King-Mohammed-VI-for-Justice-681x301.png,https://www.moroccoworldnews.com/2020/03/296174/resident-associations-in-fez-plead-with-king-mohammed-vi-for-justice/
COVID-19: Morocco Confirms Nine New Cases,Taha Mebtoul,"Mar 14, 2020","Moroccan officials detected nine new cases of the novel coronavirus, raising the country’s total to 17 infections.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Morocco-Confirms-Nine-New-Cases-681x403.jpg,https://www.moroccoworldnews.com/2020/03/296184/covid-19-morocco-confirms-nine-new-cases/
Morocco’s FRMF Suspends Football Matches Until Further Notice,Morgan Hekking,"Mar 14, 2020",The suspension follows an announcement from the federation that upcoming matches were to be held behind closed doors to prevent the spread of COVID-19.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/FRMF-681x416.jpg,https://www.moroccoworldnews.com/2020/03/296180/moroccos-frmf-suspends-football-matches-until-further-notice/
"Casablanca Police Arrest Man for Alleged Vehicle Theft, Homicide",Morocco World News,"Mar 14, 2020",The suspect has a record of similar crimes.,https://www.moroccoworldnews.com/wp-content/uploads/2020/02/Police-Arrest-2-Minors-for-Raping-Filming-Underage-Girl-in-Essaouira-681x347.jpg,https://www.moroccoworldnews.com/2020/03/296177/casablanca-police-arrest-man-for-alleged-vehicle-theft-homicide/
COVID-19: Moroccan Ministry of Health Suspends Leave for Medical Staff,Yahia Hatim,"Mar 14, 2020","With all Moroccan hospitals on high alert, the Ministry of Health wants to ensure the availability of all medical staff in case of a crisis.",https://www.moroccoworldnews.com/wp-content/uploads/2020/03/COVID-19-Moroccan-Ministry-of-Health-Suspends-Leave-for-Medical-Staff-681x511.jpeg,https://www.moroccoworldnews.com/2020/03/296170/covid-19-moroccan-ministry-of-health-suspends-leave-for-medical-staff/
Moroccan Diplomat Showcases Morocco’s Stabilizing Role in Africa,Yahia Hatim,"Mar 14, 2020",The Moroccan ambassador has always argued that cooperation between Morocco and South Africa would lead to an improved continent.,https://www.moroccoworldnews.com/wp-content/uploads/2020/03/Moroccan-Diplomat-Showcases-Morocco’s-Stabilizing-Role-in-Africa-681x332.jpg,https://www.moroccoworldnews.com/2020/03/296164/moroccan-diplomat-showcases-moroccos-stabilizing-role-in-africa/
